;appointment timestamp;center age group;center id;test type;grab timestamp
1416476;2019-01-17 14:25;adult;10207;Blood Test;2019-01-15 17:50
1416477;2019-01-17 14:30;adult;10207;Blood Test;2019-01-15 17:50
1416478;2019-01-17 14:35;adult;10207;Blood Test;2019-01-15 17:50
1416479;2019-01-17 14:40;adult;10207;Blood Test;2019-01-15 17:50
1416480;2019-01-17 14:45;adult;10207;Blood Test;2019-01-15 17:50
1416481;2019-01-17 14:50;adult;10207;Blood Test;2019-01-15 17:50
1416482;2019-01-17 15:10;adult;10207;Blood Test;2019-01-15 17:50
1416483;2019-01-17 15:15;adult;10207;Blood Test;2019-01-15 17:50
1416484;2019-01-17 15:20;adult;10207;Blood Test;2019-01-15 17:50
1416485;2019-01-17 15:25;adult;10207;Blood Test;2019-01-15 17:50
1416486;2019-01-17 15:40;adult;10207;Blood Test;2019-01-15 17:50
1416487;2019-01-17 15:45;adult;10207;Blood Test;2019-01-15 17:50
1416488;2019-01-17 15:50;adult;10207;Blood Test;2019-01-15 17:50
1416489;2019-01-17 16:10;adult;10207;Blood Test;2019-01-15 17:50
1416490;2019-01-17 16:15;adult;10207;Blood Test;2019-01-15 17:50
1416491;2019-01-17 16:20;adult;10207;Blood Test;2019-01-15 17:50
1416492;2019-01-17 16:25;adult;10207;Blood Test;2019-01-15 17:50
1416493;2019-01-17 16:30;adult;10207;Blood Test;2019-01-15 17:50
1416494;2019-01-17 16:35;adult;10207;Blood Test;2019-01-15 17:50
1416495;2019-01-17 16:40;adult;10207;Blood Test;2019-01-15 17:50
1470096;2019-01-17 08:40;adult;10207;Blood Test;2019-01-15 18:00
1470097;2019-01-17 08:45;adult;10207;Blood Test;2019-01-15 18:00
1470098;2019-01-17 08:50;adult;10207;Blood Test;2019-01-15 18:00
1470099;2019-01-17 09:10;adult;10207;Blood Test;2019-01-15 18:00
1470100;2019-01-17 09:15;adult;10207;Blood Test;2019-01-15 18:00
1470101;2019-01-17 09:20;adult;10207;Blood Test;2019-01-15 18:00
1470102;2019-01-17 09:40;adult;10207;Blood Test;2019-01-15 18:00
1470103;2019-01-17 09:45;adult;10207;Blood Test;2019-01-15 18:00
1470104;2019-01-17 09:50;adult;10207;Blood Test;2019-01-15 18:00
1470105;2019-01-17 10:15;adult;10207;Blood Test;2019-01-15 18:00
1470106;2019-01-17 10:20;adult;10207;Blood Test;2019-01-15 18:00
1470107;2019-01-17 10:40;adult;10207;Blood Test;2019-01-15 18:00
1470108;2019-01-17 10:45;adult;10207;Blood Test;2019-01-15 18:00
1470109;2019-01-17 10:50;adult;10207;Blood Test;2019-01-15 18:00
1470110;2019-01-17 11:05;adult;10207;Blood Test;2019-01-15 18:00
1470111;2019-01-17 11:10;adult;10207;Blood Test;2019-01-15 18:00
1470112;2019-01-17 11:15;adult;10207;Blood Test;2019-01-15 18:00
1470113;2019-01-17 11:20;adult;10207;Blood Test;2019-01-15 18:00
1470114;2019-01-17 11:25;adult;10207;Blood Test;2019-01-15 18:00
1470115;2019-01-17 11:40;adult;10207;Blood Test;2019-01-15 18:00
1470116;2019-01-17 11:45;adult;10207;Blood Test;2019-01-15 18:00
1470117;2019-01-17 11:50;adult;10207;Blood Test;2019-01-15 18:00
1470118;2019-01-17 12:00;adult;10207;Blood Test;2019-01-15 18:00
1470119;2019-01-17 12:05;adult;10207;Blood Test;2019-01-15 18:00
1470120;2019-01-17 12:10;adult;10207;Blood Test;2019-01-15 18:00
1470121;2019-01-17 12:15;adult;10207;Blood Test;2019-01-15 18:00
1470122;2019-01-17 12:20;adult;10207;Blood Test;2019-01-15 18:00
1470123;2019-01-17 12:25;adult;10207;Blood Test;2019-01-15 18:00
1470124;2019-01-17 12:30;adult;10207;Blood Test;2019-01-15 18:00
1470125;2019-01-17 12:35;adult;10207;Blood Test;2019-01-15 18:00
1470126;2019-01-17 12:40;adult;10207;Blood Test;2019-01-15 18:00
1470127;2019-01-17 12:45;adult;10207;Blood Test;2019-01-15 18:00
1470128;2019-01-17 12:50;adult;10207;Blood Test;2019-01-15 18:00
1470129;2019-01-17 13:00;adult;10207;Blood Test;2019-01-15 18:00
1470130;2019-01-17 13:05;adult;10207;Blood Test;2019-01-15 18:00
1470131;2019-01-17 13:10;adult;10207;Blood Test;2019-01-15 18:00
1470132;2019-01-17 13:15;adult;10207;Blood Test;2019-01-15 18:00
1470133;2019-01-17 13:20;adult;10207;Blood Test;2019-01-15 18:00
1470134;2019-01-17 13:25;adult;10207;Blood Test;2019-01-15 18:00
1470135;2019-01-17 13:30;adult;10207;Blood Test;2019-01-15 18:00
1470136;2019-01-17 13:35;adult;10207;Blood Test;2019-01-15 18:00
1470137;2019-01-17 13:40;adult;10207;Blood Test;2019-01-15 18:00
1470138;2019-01-17 13:45;adult;10207;Blood Test;2019-01-15 18:00
1470139;2019-01-17 13:50;adult;10207;Blood Test;2019-01-15 18:00
1470140;2019-01-17 14:05;adult;10207;Blood Test;2019-01-15 18:00
1470141;2019-01-17 14:10;adult;10207;Blood Test;2019-01-15 18:00
1470142;2019-01-17 14:15;adult;10207;Blood Test;2019-01-15 18:00
1470143;2019-01-17 14:20;adult;10207;Blood Test;2019-01-15 18:00
1470144;2019-01-17 14:25;adult;10207;Blood Test;2019-01-15 18:00
1470145;2019-01-17 14:30;adult;10207;Blood Test;2019-01-15 18:00
1470146;2019-01-17 14:35;adult;10207;Blood Test;2019-01-15 18:00
1470147;2019-01-17 14:40;adult;10207;Blood Test;2019-01-15 18:00
1470148;2019-01-17 14:45;adult;10207;Blood Test;2019-01-15 18:00
1470149;2019-01-17 14:50;adult;10207;Blood Test;2019-01-15 18:00
1470150;2019-01-17 15:10;adult;10207;Blood Test;2019-01-15 18:00
1470151;2019-01-17 15:15;adult;10207;Blood Test;2019-01-15 18:00
1470152;2019-01-17 15:20;adult;10207;Blood Test;2019-01-15 18:00
1470153;2019-01-17 15:25;adult;10207;Blood Test;2019-01-15 18:00
1470154;2019-01-17 15:40;adult;10207;Blood Test;2019-01-15 18:00
1470155;2019-01-17 15:45;adult;10207;Blood Test;2019-01-15 18:00
1470156;2019-01-17 15:50;adult;10207;Blood Test;2019-01-15 18:00
1470157;2019-01-17 16:10;adult;10207;Blood Test;2019-01-15 18:00
1470158;2019-01-17 16:15;adult;10207;Blood Test;2019-01-15 18:00
1470159;2019-01-17 16:20;adult;10207;Blood Test;2019-01-15 18:00
1470160;2019-01-17 16:25;adult;10207;Blood Test;2019-01-15 18:00
1470161;2019-01-17 16:30;adult;10207;Blood Test;2019-01-15 18:00
1470162;2019-01-17 16:35;adult;10207;Blood Test;2019-01-15 18:00
1470163;2019-01-17 16:40;adult;10207;Blood Test;2019-01-15 18:00
1510731;2019-01-17 08:40;adult;10207;Blood Test;2019-01-15 18:10
1510732;2019-01-17 08:45;adult;10207;Blood Test;2019-01-15 18:10
1510733;2019-01-17 08:50;adult;10207;Blood Test;2019-01-15 18:10
1510734;2019-01-17 09:10;adult;10207;Blood Test;2019-01-15 18:10
1510735;2019-01-17 09:15;adult;10207;Blood Test;2019-01-15 18:10
1510736;2019-01-17 09:20;adult;10207;Blood Test;2019-01-15 18:10
1510737;2019-01-17 09:40;adult;10207;Blood Test;2019-01-15 18:10
1510738;2019-01-17 09:45;adult;10207;Blood Test;2019-01-15 18:10
1510739;2019-01-17 09:50;adult;10207;Blood Test;2019-01-15 18:10
1510740;2019-01-17 10:15;adult;10207;Blood Test;2019-01-15 18:10
1510741;2019-01-17 10:20;adult;10207;Blood Test;2019-01-15 18:10
1510742;2019-01-17 10:40;adult;10207;Blood Test;2019-01-15 18:10
1510743;2019-01-17 10:45;adult;10207;Blood Test;2019-01-15 18:10
1510744;2019-01-17 10:50;adult;10207;Blood Test;2019-01-15 18:10
1510745;2019-01-17 11:05;adult;10207;Blood Test;2019-01-15 18:10
1510746;2019-01-17 11:10;adult;10207;Blood Test;2019-01-15 18:10
1510747;2019-01-17 11:15;adult;10207;Blood Test;2019-01-15 18:10
1510748;2019-01-17 11:20;adult;10207;Blood Test;2019-01-15 18:10
1510749;2019-01-17 11:25;adult;10207;Blood Test;2019-01-15 18:10
1510750;2019-01-17 11:40;adult;10207;Blood Test;2019-01-15 18:10
1510751;2019-01-17 11:45;adult;10207;Blood Test;2019-01-15 18:10
1510752;2019-01-17 11:50;adult;10207;Blood Test;2019-01-15 18:10
1510753;2019-01-17 12:00;adult;10207;Blood Test;2019-01-15 18:10
1510754;2019-01-17 12:05;adult;10207;Blood Test;2019-01-15 18:10
1510755;2019-01-17 12:10;adult;10207;Blood Test;2019-01-15 18:10
1510756;2019-01-17 12:15;adult;10207;Blood Test;2019-01-15 18:10
1510757;2019-01-17 12:20;adult;10207;Blood Test;2019-01-15 18:10
1510758;2019-01-17 12:25;adult;10207;Blood Test;2019-01-15 18:10
1510759;2019-01-17 12:30;adult;10207;Blood Test;2019-01-15 18:10
1510760;2019-01-17 12:35;adult;10207;Blood Test;2019-01-15 18:10
1510761;2019-01-17 12:40;adult;10207;Blood Test;2019-01-15 18:10
1510762;2019-01-17 12:45;adult;10207;Blood Test;2019-01-15 18:10
1510763;2019-01-17 12:50;adult;10207;Blood Test;2019-01-15 18:10
1510764;2019-01-17 13:00;adult;10207;Blood Test;2019-01-15 18:10
1510765;2019-01-17 13:05;adult;10207;Blood Test;2019-01-15 18:10
1510766;2019-01-17 13:10;adult;10207;Blood Test;2019-01-15 18:10
1510767;2019-01-17 13:15;adult;10207;Blood Test;2019-01-15 18:10
1510768;2019-01-17 13:20;adult;10207;Blood Test;2019-01-15 18:10
1510769;2019-01-17 13:25;adult;10207;Blood Test;2019-01-15 18:10
1510770;2019-01-17 13:30;adult;10207;Blood Test;2019-01-15 18:10
1510771;2019-01-17 13:35;adult;10207;Blood Test;2019-01-15 18:10
1510772;2019-01-17 13:40;adult;10207;Blood Test;2019-01-15 18:10
1510773;2019-01-17 13:45;adult;10207;Blood Test;2019-01-15 18:10
1510774;2019-01-17 13:50;adult;10207;Blood Test;2019-01-15 18:10
1510775;2019-01-17 14:05;adult;10207;Blood Test;2019-01-15 18:10
1510776;2019-01-17 14:10;adult;10207;Blood Test;2019-01-15 18:10
1510777;2019-01-17 14:15;adult;10207;Blood Test;2019-01-15 18:10
1510778;2019-01-17 14:20;adult;10207;Blood Test;2019-01-15 18:10
1510779;2019-01-17 14:25;adult;10207;Blood Test;2019-01-15 18:10
1510780;2019-01-17 14:30;adult;10207;Blood Test;2019-01-15 18:10
1510781;2019-01-17 14:35;adult;10207;Blood Test;2019-01-15 18:10
1510782;2019-01-17 14:40;adult;10207;Blood Test;2019-01-15 18:10
1510783;2019-01-17 14:45;adult;10207;Blood Test;2019-01-15 18:10
1510784;2019-01-17 14:50;adult;10207;Blood Test;2019-01-15 18:10
1510785;2019-01-17 15:10;adult;10207;Blood Test;2019-01-15 18:10
1510786;2019-01-17 15:15;adult;10207;Blood Test;2019-01-15 18:10
1510787;2019-01-17 15:20;adult;10207;Blood Test;2019-01-15 18:10
1510788;2019-01-17 15:25;adult;10207;Blood Test;2019-01-15 18:10
1510789;2019-01-17 15:40;adult;10207;Blood Test;2019-01-15 18:10
1510790;2019-01-17 15:45;adult;10207;Blood Test;2019-01-15 18:10
1510791;2019-01-17 15:50;adult;10207;Blood Test;2019-01-15 18:10
1510792;2019-01-17 16:10;adult;10207;Blood Test;2019-01-15 18:10
1510793;2019-01-17 16:15;adult;10207;Blood Test;2019-01-15 18:10
1510794;2019-01-17 16:20;adult;10207;Blood Test;2019-01-15 18:10
1510795;2019-01-17 16:25;adult;10207;Blood Test;2019-01-15 18:10
1510796;2019-01-17 16:30;adult;10207;Blood Test;2019-01-15 18:10
1510797;2019-01-17 16:35;adult;10207;Blood Test;2019-01-15 18:10
1510798;2019-01-17 16:40;adult;10207;Blood Test;2019-01-15 18:10
1564380;2019-01-17 08:40;adult;10207;Blood Test;2019-01-15 18:40
1564381;2019-01-17 08:45;adult;10207;Blood Test;2019-01-15 18:40
1564382;2019-01-17 08:50;adult;10207;Blood Test;2019-01-15 18:40
1564383;2019-01-17 09:10;adult;10207;Blood Test;2019-01-15 18:40
1564384;2019-01-17 09:15;adult;10207;Blood Test;2019-01-15 18:40
1564385;2019-01-17 09:20;adult;10207;Blood Test;2019-01-15 18:40
1564386;2019-01-17 09:40;adult;10207;Blood Test;2019-01-15 18:40
1564387;2019-01-17 09:45;adult;10207;Blood Test;2019-01-15 18:40
1564388;2019-01-17 09:50;adult;10207;Blood Test;2019-01-15 18:40
1564389;2019-01-17 10:15;adult;10207;Blood Test;2019-01-15 18:40
1564390;2019-01-17 10:20;adult;10207;Blood Test;2019-01-15 18:40
1564391;2019-01-17 10:40;adult;10207;Blood Test;2019-01-15 18:40
1564392;2019-01-17 10:45;adult;10207;Blood Test;2019-01-15 18:40
1564393;2019-01-17 10:50;adult;10207;Blood Test;2019-01-15 18:40
1564394;2019-01-17 11:10;adult;10207;Blood Test;2019-01-15 18:40
1564395;2019-01-17 11:15;adult;10207;Blood Test;2019-01-15 18:40
1564396;2019-01-17 11:20;adult;10207;Blood Test;2019-01-15 18:40
1564397;2019-01-17 11:25;adult;10207;Blood Test;2019-01-15 18:40
1564398;2019-01-17 11:40;adult;10207;Blood Test;2019-01-15 18:40
1564399;2019-01-17 11:45;adult;10207;Blood Test;2019-01-15 18:40
1564400;2019-01-17 11:50;adult;10207;Blood Test;2019-01-15 18:40
1564401;2019-01-17 12:00;adult;10207;Blood Test;2019-01-15 18:40
1564402;2019-01-17 12:05;adult;10207;Blood Test;2019-01-15 18:40
1564403;2019-01-17 12:10;adult;10207;Blood Test;2019-01-15 18:40
1564404;2019-01-17 12:15;adult;10207;Blood Test;2019-01-15 18:40
1564405;2019-01-17 12:20;adult;10207;Blood Test;2019-01-15 18:40
1564406;2019-01-17 12:25;adult;10207;Blood Test;2019-01-15 18:40
1564407;2019-01-17 12:30;adult;10207;Blood Test;2019-01-15 18:40
1564408;2019-01-17 12:35;adult;10207;Blood Test;2019-01-15 18:40
1564409;2019-01-17 12:40;adult;10207;Blood Test;2019-01-15 18:40
1564410;2019-01-17 12:45;adult;10207;Blood Test;2019-01-15 18:40
1564411;2019-01-17 12:50;adult;10207;Blood Test;2019-01-15 18:40
1564412;2019-01-17 13:00;adult;10207;Blood Test;2019-01-15 18:40
1564413;2019-01-17 13:05;adult;10207;Blood Test;2019-01-15 18:40
1564414;2019-01-17 13:10;adult;10207;Blood Test;2019-01-15 18:40
1564415;2019-01-17 13:15;adult;10207;Blood Test;2019-01-15 18:40
1564416;2019-01-17 13:20;adult;10207;Blood Test;2019-01-15 18:40
1564417;2019-01-17 13:25;adult;10207;Blood Test;2019-01-15 18:40
1564418;2019-01-17 13:30;adult;10207;Blood Test;2019-01-15 18:40
1564419;2019-01-17 13:35;adult;10207;Blood Test;2019-01-15 18:40
1564420;2019-01-17 13:40;adult;10207;Blood Test;2019-01-15 18:40
1564421;2019-01-17 13:45;adult;10207;Blood Test;2019-01-15 18:40
1564422;2019-01-17 13:50;adult;10207;Blood Test;2019-01-15 18:40
1564423;2019-01-17 14:05;adult;10207;Blood Test;2019-01-15 18:40
1564424;2019-01-17 14:10;adult;10207;Blood Test;2019-01-15 18:40
1564425;2019-01-17 14:15;adult;10207;Blood Test;2019-01-15 18:40
1564426;2019-01-17 14:20;adult;10207;Blood Test;2019-01-15 18:40
1564427;2019-01-17 14:25;adult;10207;Blood Test;2019-01-15 18:40
1564428;2019-01-17 14:30;adult;10207;Blood Test;2019-01-15 18:40
1564429;2019-01-17 14:35;adult;10207;Blood Test;2019-01-15 18:40
1564430;2019-01-17 14:40;adult;10207;Blood Test;2019-01-15 18:40
1564431;2019-01-17 14:45;adult;10207;Blood Test;2019-01-15 18:40
1564432;2019-01-17 14:50;adult;10207;Blood Test;2019-01-15 18:40
1564433;2019-01-17 15:10;adult;10207;Blood Test;2019-01-15 18:40
1564434;2019-01-17 15:15;adult;10207;Blood Test;2019-01-15 18:40
1564435;2019-01-17 15:20;adult;10207;Blood Test;2019-01-15 18:40
1564436;2019-01-17 15:25;adult;10207;Blood Test;2019-01-15 18:40
1564437;2019-01-17 15:40;adult;10207;Blood Test;2019-01-15 18:40
1564438;2019-01-17 15:45;adult;10207;Blood Test;2019-01-15 18:40
1564439;2019-01-17 15:50;adult;10207;Blood Test;2019-01-15 18:40
1564440;2019-01-17 16:10;adult;10207;Blood Test;2019-01-15 18:40
1564441;2019-01-17 16:15;adult;10207;Blood Test;2019-01-15 18:40
1564442;2019-01-17 16:20;adult;10207;Blood Test;2019-01-15 18:40
1564443;2019-01-17 16:25;adult;10207;Blood Test;2019-01-15 18:40
1564444;2019-01-17 16:30;adult;10207;Blood Test;2019-01-15 18:40
1564445;2019-01-17 16:35;adult;10207;Blood Test;2019-01-15 18:40
1564446;2019-01-17 16:40;adult;10207;Blood Test;2019-01-15 18:40
1618008;2019-01-17 08:40;adult;10207;Blood Test;2019-01-15 19:00
1618009;2019-01-17 08:45;adult;10207;Blood Test;2019-01-15 19:00
1618010;2019-01-17 08:50;adult;10207;Blood Test;2019-01-15 19:00
1618011;2019-01-17 09:10;adult;10207;Blood Test;2019-01-15 19:00
1618012;2019-01-17 09:15;adult;10207;Blood Test;2019-01-15 19:00
1618013;2019-01-17 09:20;adult;10207;Blood Test;2019-01-15 19:00
1618014;2019-01-17 09:40;adult;10207;Blood Test;2019-01-15 19:00
1618015;2019-01-17 09:45;adult;10207;Blood Test;2019-01-15 19:00
1618016;2019-01-17 09:50;adult;10207;Blood Test;2019-01-15 19:00
1618017;2019-01-17 10:15;adult;10207;Blood Test;2019-01-15 19:00
1618018;2019-01-17 10:20;adult;10207;Blood Test;2019-01-15 19:00
1618019;2019-01-17 10:40;adult;10207;Blood Test;2019-01-15 19:00
1618020;2019-01-17 10:45;adult;10207;Blood Test;2019-01-15 19:00
1618021;2019-01-17 10:50;adult;10207;Blood Test;2019-01-15 19:00
1618022;2019-01-17 11:10;adult;10207;Blood Test;2019-01-15 19:00
1618023;2019-01-17 11:15;adult;10207;Blood Test;2019-01-15 19:00
1618024;2019-01-17 11:20;adult;10207;Blood Test;2019-01-15 19:00
1618025;2019-01-17 11:25;adult;10207;Blood Test;2019-01-15 19:00
1618026;2019-01-17 11:40;adult;10207;Blood Test;2019-01-15 19:00
1618027;2019-01-17 11:45;adult;10207;Blood Test;2019-01-15 19:00
1618028;2019-01-17 11:50;adult;10207;Blood Test;2019-01-15 19:00
1618029;2019-01-17 12:00;adult;10207;Blood Test;2019-01-15 19:00
1618030;2019-01-17 12:05;adult;10207;Blood Test;2019-01-15 19:00
1618031;2019-01-17 12:10;adult;10207;Blood Test;2019-01-15 19:00
1618032;2019-01-17 12:15;adult;10207;Blood Test;2019-01-15 19:00
1618033;2019-01-17 12:20;adult;10207;Blood Test;2019-01-15 19:00
1618034;2019-01-17 12:25;adult;10207;Blood Test;2019-01-15 19:00
1618035;2019-01-17 12:30;adult;10207;Blood Test;2019-01-15 19:00
1618036;2019-01-17 12:35;adult;10207;Blood Test;2019-01-15 19:00
1618037;2019-01-17 12:40;adult;10207;Blood Test;2019-01-15 19:00
1618038;2019-01-17 12:45;adult;10207;Blood Test;2019-01-15 19:00
1618039;2019-01-17 12:50;adult;10207;Blood Test;2019-01-15 19:00
1618040;2019-01-17 13:00;adult;10207;Blood Test;2019-01-15 19:00
1618041;2019-01-17 13:05;adult;10207;Blood Test;2019-01-15 19:00
1618042;2019-01-17 13:10;adult;10207;Blood Test;2019-01-15 19:00
1618043;2019-01-17 13:15;adult;10207;Blood Test;2019-01-15 19:00
1618044;2019-01-17 13:20;adult;10207;Blood Test;2019-01-15 19:00
1618045;2019-01-17 13:25;adult;10207;Blood Test;2019-01-15 19:00
1618046;2019-01-17 13:30;adult;10207;Blood Test;2019-01-15 19:00
1618047;2019-01-17 13:35;adult;10207;Blood Test;2019-01-15 19:00
1618048;2019-01-17 13:40;adult;10207;Blood Test;2019-01-15 19:00
1618049;2019-01-17 13:45;adult;10207;Blood Test;2019-01-15 19:00
1618050;2019-01-17 13:50;adult;10207;Blood Test;2019-01-15 19:00
1618051;2019-01-17 14:05;adult;10207;Blood Test;2019-01-15 19:00
1618052;2019-01-17 14:10;adult;10207;Blood Test;2019-01-15 19:00
1618053;2019-01-17 14:15;adult;10207;Blood Test;2019-01-15 19:00
1618054;2019-01-17 14:20;adult;10207;Blood Test;2019-01-15 19:00
1618055;2019-01-17 14:25;adult;10207;Blood Test;2019-01-15 19:00
1618056;2019-01-17 14:30;adult;10207;Blood Test;2019-01-15 19:00
1618057;2019-01-17 14:35;adult;10207;Blood Test;2019-01-15 19:00
1618058;2019-01-17 14:40;adult;10207;Blood Test;2019-01-15 19:00
1618059;2019-01-17 14:45;adult;10207;Blood Test;2019-01-15 19:00
1618060;2019-01-17 14:50;adult;10207;Blood Test;2019-01-15 19:00
1618061;2019-01-17 15:10;adult;10207;Blood Test;2019-01-15 19:00
1618062;2019-01-17 15:15;adult;10207;Blood Test;2019-01-15 19:00
1618063;2019-01-17 15:20;adult;10207;Blood Test;2019-01-15 19:00
1618064;2019-01-17 15:25;adult;10207;Blood Test;2019-01-15 19:00
1618065;2019-01-17 15:40;adult;10207;Blood Test;2019-01-15 19:00
1618066;2019-01-17 15:45;adult;10207;Blood Test;2019-01-15 19:00
1618067;2019-01-17 15:50;adult;10207;Blood Test;2019-01-15 19:00
1618068;2019-01-17 16:10;adult;10207;Blood Test;2019-01-15 19:00
1618069;2019-01-17 16:15;adult;10207;Blood Test;2019-01-15 19:00
1618070;2019-01-17 16:20;adult;10207;Blood Test;2019-01-15 19:00
1618071;2019-01-17 16:25;adult;10207;Blood Test;2019-01-15 19:00
1618072;2019-01-17 16:30;adult;10207;Blood Test;2019-01-15 19:00
1618073;2019-01-17 16:35;adult;10207;Blood Test;2019-01-15 19:00
1618074;2019-01-17 16:40;adult;10207;Blood Test;2019-01-15 19:00
1671633;2019-01-17 08:40;adult;10207;Blood Test;2019-01-15 19:10
1671634;2019-01-17 08:45;adult;10207;Blood Test;2019-01-15 19:10
1671635;2019-01-17 08:50;adult;10207;Blood Test;2019-01-15 19:10
1671636;2019-01-17 09:10;adult;10207;Blood Test;2019-01-15 19:10
1671637;2019-01-17 09:15;adult;10207;Blood Test;2019-01-15 19:10
1671638;2019-01-17 09:20;adult;10207;Blood Test;2019-01-15 19:10
1671639;2019-01-17 09:40;adult;10207;Blood Test;2019-01-15 19:10
1671640;2019-01-17 09:45;adult;10207;Blood Test;2019-01-15 19:10
1671641;2019-01-17 09:50;adult;10207;Blood Test;2019-01-15 19:10
1671642;2019-01-17 10:15;adult;10207;Blood Test;2019-01-15 19:10
1671643;2019-01-17 10:20;adult;10207;Blood Test;2019-01-15 19:10
1671644;2019-01-17 10:40;adult;10207;Blood Test;2019-01-15 19:10
1671645;2019-01-17 10:45;adult;10207;Blood Test;2019-01-15 19:10
1671646;2019-01-17 10:50;adult;10207;Blood Test;2019-01-15 19:10
1671647;2019-01-17 11:10;adult;10207;Blood Test;2019-01-15 19:10
1671648;2019-01-17 11:15;adult;10207;Blood Test;2019-01-15 19:10
1671649;2019-01-17 11:20;adult;10207;Blood Test;2019-01-15 19:10
1671650;2019-01-17 11:25;adult;10207;Blood Test;2019-01-15 19:10
1671651;2019-01-17 11:40;adult;10207;Blood Test;2019-01-15 19:10
1671652;2019-01-17 11:45;adult;10207;Blood Test;2019-01-15 19:10
1671653;2019-01-17 11:50;adult;10207;Blood Test;2019-01-15 19:10
1671654;2019-01-17 12:00;adult;10207;Blood Test;2019-01-15 19:10
1671655;2019-01-17 12:05;adult;10207;Blood Test;2019-01-15 19:10
1671656;2019-01-17 12:10;adult;10207;Blood Test;2019-01-15 19:10
1671657;2019-01-17 12:15;adult;10207;Blood Test;2019-01-15 19:10
1671658;2019-01-17 12:20;adult;10207;Blood Test;2019-01-15 19:10
1671659;2019-01-17 12:25;adult;10207;Blood Test;2019-01-15 19:10
1671660;2019-01-17 12:30;adult;10207;Blood Test;2019-01-15 19:10
1671661;2019-01-17 12:35;adult;10207;Blood Test;2019-01-15 19:10
1671662;2019-01-17 12:40;adult;10207;Blood Test;2019-01-15 19:10
1671663;2019-01-17 12:45;adult;10207;Blood Test;2019-01-15 19:10
1671664;2019-01-17 12:50;adult;10207;Blood Test;2019-01-15 19:10
1671665;2019-01-17 13:00;adult;10207;Blood Test;2019-01-15 19:10
1671666;2019-01-17 13:05;adult;10207;Blood Test;2019-01-15 19:10
1671667;2019-01-17 13:10;adult;10207;Blood Test;2019-01-15 19:10
1671668;2019-01-17 13:15;adult;10207;Blood Test;2019-01-15 19:10
